2023-12-02 19:27:47,674 INFO    StreamThr :34312 [internal.py:wandb_internal():86] W&B internal server running at pid: 34312, started at: 2023-12-02 19:27:47.673942
2023-12-02 19:27:48,178 INFO    HandlerThread:34312 [system_monitor.py:probe():224] Finished collecting system info
2023-12-02 19:27:48,178 INFO    HandlerThread:34312 [system_monitor.py:probe():227] Publishing system info
2023-12-02 19:27:48,178 DEBUG   HandlerThread:34312 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-12-02 19:27:48,179 DEBUG   HandlerThread:34312 [system_info.py:_save_pip():68] Saving pip packages done
2023-12-02 19:27:48,179 DEBUG   HandlerThread:34312 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-12-02 19:27:49,010 INFO    Thread-12 :34312 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eileen/Projects/Pytorch-Projects/Few_shot_learning/wandb/run-20231202_192747-1aph4n7l/files/requirements.txt
2023-12-02 19:27:49,010 INFO    Thread-12 :34312 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eileen/Projects/Pytorch-Projects/Few_shot_learning/wandb/run-20231202_192747-1aph4n7l/files/conda-environment.yaml
2023-12-02 19:27:50,004 DEBUG   HandlerThread:34312 [system_info.py:_save_conda():87] Saving conda packages done
2023-12-02 19:27:50,005 INFO    HandlerThread:34312 [system_monitor.py:probe():229] Finished publishing system info
2023-12-02 19:27:50,010 INFO    Thread-12 :34312 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eileen/Projects/Pytorch-Projects/Few_shot_learning/wandb/run-20231202_192747-1aph4n7l/files/conda-environment.yaml
2023-12-02 19:27:50,010 INFO    Thread-12 :34312 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eileen/Projects/Pytorch-Projects/Few_shot_learning/wandb/run-20231202_192747-1aph4n7l/files/wandb-metadata.json
2023-12-02 19:27:50,013 DEBUG   SenderThread:34312 [sender.py:send():380] send: files
2023-12-02 19:27:50,013 INFO    SenderThread:34312 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2023-12-02 19:27:50,017 DEBUG   SenderThread:34312 [sender.py:send():380] send: telemetry
2023-12-02 19:27:50,018 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: partial_history
2023-12-02 19:27:50,018 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: partial_history
2023-12-02 19:27:50,019 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: partial_history
2023-12-02 19:27:50,019 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-02 19:27:50,019 DEBUG   SenderThread:34312 [sender.py:send():380] send: history
2023-12-02 19:27:50,019 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: partial_history
2023-12-02 19:27:50,020 DEBUG   SenderThread:34312 [sender.py:send_request():407] send_request: summary_record
2023-12-02 19:27:50,020 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: stop_status
2023-12-02 19:27:50,022 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: partial_history
2023-12-02 19:27:50,022 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: partial_history
2023-12-02 19:27:50,022 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: partial_history
2023-12-02 19:27:50,022 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: partial_history
2023-12-02 19:27:50,022 INFO    SenderThread:34312 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-12-02 19:27:50,023 DEBUG   SenderThread:34312 [sender.py:send():380] send: history
2023-12-02 19:27:50,023 DEBUG   SenderThread:34312 [sender.py:send_request():407] send_request: summary_record
2023-12-02 19:27:50,023 INFO    SenderThread:34312 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-12-02 19:27:50,023 DEBUG   SenderThread:34312 [sender.py:send():380] send: history
2023-12-02 19:27:50,023 DEBUG   SenderThread:34312 [sender.py:send_request():407] send_request: summary_record
2023-12-02 19:27:50,024 INFO    SenderThread:34312 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-12-02 19:27:50,024 DEBUG   SenderThread:34312 [sender.py:send():380] send: history
2023-12-02 19:27:50,024 DEBUG   SenderThread:34312 [sender.py:send_request():407] send_request: summary_record
2023-12-02 19:27:50,024 INFO    SenderThread:34312 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-12-02 19:27:50,024 DEBUG   SenderThread:34312 [sender.py:send_request():407] send_request: stop_status
2023-12-02 19:27:50,188 DEBUG   SenderThread:34312 [sender.py:send():380] send: history
2023-12-02 19:27:50,188 DEBUG   SenderThread:34312 [sender.py:send_request():407] send_request: summary_record
2023-12-02 19:27:50,189 INFO    SenderThread:34312 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-12-02 19:27:50,189 DEBUG   SenderThread:34312 [sender.py:send():380] send: history
2023-12-02 19:27:50,189 DEBUG   SenderThread:34312 [sender.py:send_request():407] send_request: summary_record
2023-12-02 19:27:50,189 INFO    SenderThread:34312 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-12-02 19:27:50,189 DEBUG   SenderThread:34312 [sender.py:send():380] send: history
2023-12-02 19:27:50,189 DEBUG   SenderThread:34312 [sender.py:send_request():407] send_request: summary_record
2023-12-02 19:27:50,190 INFO    SenderThread:34312 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-12-02 19:27:50,190 DEBUG   SenderThread:34312 [sender.py:send():380] send: history
2023-12-02 19:27:50,190 DEBUG   SenderThread:34312 [sender.py:send_request():407] send_request: summary_record
2023-12-02 19:27:50,190 INFO    SenderThread:34312 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-12-02 19:27:50,190 DEBUG   SenderThread:34312 [sender.py:send():380] send: telemetry
2023-12-02 19:27:50,190 DEBUG   SenderThread:34312 [sender.py:send():380] send: exit
2023-12-02 19:27:50,190 INFO    SenderThread:34312 [sender.py:send_exit():585] handling exit code: 0
2023-12-02 19:27:50,190 INFO    SenderThread:34312 [sender.py:send_exit():587] handling runtime: 1
2023-12-02 19:27:50,191 INFO    SenderThread:34312 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-12-02 19:27:50,191 INFO    SenderThread:34312 [sender.py:send_exit():593] send defer
2023-12-02 19:27:50,191 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: defer
2023-12-02 19:27:50,191 INFO    HandlerThread:34312 [handler.py:handle_request_defer():172] handle defer: 0
2023-12-02 19:27:50,191 DEBUG   SenderThread:34312 [sender.py:send_request():407] send_request: defer
2023-12-02 19:27:50,191 INFO    SenderThread:34312 [sender.py:send_request_defer():609] handle sender defer: 0
2023-12-02 19:27:50,191 INFO    SenderThread:34312 [sender.py:transition_state():613] send defer: 1
2023-12-02 19:27:50,191 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: defer
2023-12-02 19:27:50,191 INFO    HandlerThread:34312 [handler.py:handle_request_defer():172] handle defer: 1
2023-12-02 19:27:50,192 DEBUG   SenderThread:34312 [sender.py:send_request():407] send_request: defer
2023-12-02 19:27:50,192 INFO    SenderThread:34312 [sender.py:send_request_defer():609] handle sender defer: 1
2023-12-02 19:27:50,192 INFO    SenderThread:34312 [sender.py:transition_state():613] send defer: 2
2023-12-02 19:27:50,192 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: defer
2023-12-02 19:27:50,192 INFO    HandlerThread:34312 [handler.py:handle_request_defer():172] handle defer: 2
2023-12-02 19:27:50,192 INFO    HandlerThread:34312 [system_monitor.py:finish():203] Stopping system monitor
2023-12-02 19:27:50,192 DEBUG   SystemMonitor:34312 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-12-02 19:27:50,192 INFO    HandlerThread:34312 [interfaces.py:finish():202] Joined cpu monitor
2023-12-02 19:27:50,192 DEBUG   SystemMonitor:34312 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-12-02 19:27:50,192 INFO    HandlerThread:34312 [interfaces.py:finish():202] Joined disk monitor
2023-12-02 19:27:50,192 DEBUG   SystemMonitor:34312 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-12-02 19:27:50,193 INFO    HandlerThread:34312 [interfaces.py:finish():202] Joined memory monitor
2023-12-02 19:27:50,193 INFO    HandlerThread:34312 [interfaces.py:finish():202] Joined network monitor
2023-12-02 19:27:50,193 DEBUG   SenderThread:34312 [sender.py:send_request():407] send_request: defer
2023-12-02 19:27:50,193 INFO    SenderThread:34312 [sender.py:send_request_defer():609] handle sender defer: 2
2023-12-02 19:27:50,193 INFO    SenderThread:34312 [sender.py:transition_state():613] send defer: 3
2023-12-02 19:27:50,194 DEBUG   SenderThread:34312 [sender.py:send():380] send: stats
2023-12-02 19:27:50,194 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: defer
2023-12-02 19:27:50,194 INFO    HandlerThread:34312 [handler.py:handle_request_defer():172] handle defer: 3
2023-12-02 19:27:50,194 DEBUG   SenderThread:34312 [sender.py:send_request():407] send_request: defer
2023-12-02 19:27:50,194 INFO    SenderThread:34312 [sender.py:send_request_defer():609] handle sender defer: 3
2023-12-02 19:27:50,194 INFO    SenderThread:34312 [sender.py:transition_state():613] send defer: 4
2023-12-02 19:27:50,194 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: defer
2023-12-02 19:27:50,194 INFO    HandlerThread:34312 [handler.py:handle_request_defer():172] handle defer: 4
2023-12-02 19:27:50,194 DEBUG   SenderThread:34312 [sender.py:send_request():407] send_request: defer
2023-12-02 19:27:50,194 INFO    SenderThread:34312 [sender.py:send_request_defer():609] handle sender defer: 4
2023-12-02 19:27:50,194 INFO    SenderThread:34312 [sender.py:transition_state():613] send defer: 5
2023-12-02 19:27:50,194 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: defer
2023-12-02 19:27:50,194 INFO    HandlerThread:34312 [handler.py:handle_request_defer():172] handle defer: 5
2023-12-02 19:27:50,195 DEBUG   SenderThread:34312 [sender.py:send():380] send: summary
2023-12-02 19:27:50,195 INFO    SenderThread:34312 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-12-02 19:27:50,195 DEBUG   SenderThread:34312 [sender.py:send_request():407] send_request: defer
2023-12-02 19:27:50,195 INFO    SenderThread:34312 [sender.py:send_request_defer():609] handle sender defer: 5
2023-12-02 19:27:50,195 INFO    SenderThread:34312 [sender.py:transition_state():613] send defer: 6
2023-12-02 19:27:50,196 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: defer
2023-12-02 19:27:50,196 INFO    HandlerThread:34312 [handler.py:handle_request_defer():172] handle defer: 6
2023-12-02 19:27:50,196 DEBUG   SenderThread:34312 [sender.py:send_request():407] send_request: defer
2023-12-02 19:27:50,196 INFO    SenderThread:34312 [sender.py:send_request_defer():609] handle sender defer: 6
2023-12-02 19:27:50,198 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: status_report
2023-12-02 19:27:50,307 INFO    SenderThread:34312 [sender.py:transition_state():613] send defer: 7
2023-12-02 19:27:50,307 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: defer
2023-12-02 19:27:50,307 INFO    HandlerThread:34312 [handler.py:handle_request_defer():172] handle defer: 7
2023-12-02 19:27:50,307 DEBUG   SenderThread:34312 [sender.py:send_request():407] send_request: defer
2023-12-02 19:27:50,307 INFO    SenderThread:34312 [sender.py:send_request_defer():609] handle sender defer: 7
2023-12-02 19:27:50,307 INFO    SenderThread:34312 [sender.py:transition_state():613] send defer: 8
2023-12-02 19:27:50,307 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: defer
2023-12-02 19:27:50,307 INFO    HandlerThread:34312 [handler.py:handle_request_defer():172] handle defer: 8
2023-12-02 19:27:50,308 DEBUG   SenderThread:34312 [sender.py:send_request():407] send_request: defer
2023-12-02 19:27:50,308 INFO    SenderThread:34312 [sender.py:send_request_defer():609] handle sender defer: 8
2023-12-02 19:27:50,308 INFO    SenderThread:34312 [job_builder.py:build():298] Attempting to build job artifact
2023-12-02 19:27:50,308 INFO    SenderThread:34312 [job_builder.py:_get_source_type():428] is repo sourced job
2023-12-02 19:27:50,320 INFO    SenderThread:34312 [job_builder.py:build():404] adding wandb-job metadata file
2023-12-02 19:27:50,324 INFO    SenderThread:34312 [sender.py:transition_state():613] send defer: 9
2023-12-02 19:27:50,324 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: defer
2023-12-02 19:27:50,324 INFO    HandlerThread:34312 [handler.py:handle_request_defer():172] handle defer: 9
2023-12-02 19:27:50,324 DEBUG   SenderThread:34312 [sender.py:send():380] send: artifact
2023-12-02 19:27:50,396 INFO    wandb-upload_0:34312 [upload_job.py:push():131] Uploaded file /tmp/tmpmfb8ui8uwandb/ketp6crt-wandb-metadata.json
2023-12-02 19:27:51,010 INFO    Thread-12 :34312 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eileen/Projects/Pytorch-Projects/Few_shot_learning/wandb/run-20231202_192747-1aph4n7l/files/config.yaml
2023-12-02 19:27:51,010 INFO    Thread-12 :34312 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eileen/Projects/Pytorch-Projects/Few_shot_learning/wandb/run-20231202_192747-1aph4n7l/files/wandb-summary.json
2023-12-02 19:27:51,020 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-02 19:27:51,062 INFO    wandb-upload_0:34312 [upload_job.py:push():89] Uploaded file /home/eileen/.local/share/wandb/artifacts/staging/tmpgwngdfrp
2023-12-02 19:27:51,073 INFO    wandb-upload_1:34312 [upload_job.py:push():89] Uploaded file /home/eileen/.local/share/wandb/artifacts/staging/tmpe6niu5j7
2023-12-02 19:27:51,722 INFO    SenderThread:34312 [sender.py:send_artifact():1458] sent artifact job-git_github.com_ewang360_Pytorch-Projects.git_Few_shot_learning_wandb_test.py - {'id': 'QXJ0aWZhY3Q6NjU1NjkzODQy', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMDQwNjg0MA==', 'latestArtifact': None}}
2023-12-02 19:27:51,722 DEBUG   SenderThread:34312 [sender.py:send_request():407] send_request: defer
2023-12-02 19:27:51,722 INFO    SenderThread:34312 [sender.py:send_request_defer():609] handle sender defer: 9
2023-12-02 19:27:51,722 INFO    SenderThread:34312 [dir_watcher.py:finish():358] shutting down directory watcher
2023-12-02 19:27:52,011 INFO    SenderThread:34312 [dir_watcher.py:finish():388] scan: /home/eileen/Projects/Pytorch-Projects/Few_shot_learning/wandb/run-20231202_192747-1aph4n7l/files
2023-12-02 19:27:52,011 INFO    SenderThread:34312 [dir_watcher.py:finish():402] scan save: /home/eileen/Projects/Pytorch-Projects/Few_shot_learning/wandb/run-20231202_192747-1aph4n7l/files/requirements.txt requirements.txt
2023-12-02 19:27:52,011 INFO    SenderThread:34312 [dir_watcher.py:finish():402] scan save: /home/eileen/Projects/Pytorch-Projects/Few_shot_learning/wandb/run-20231202_192747-1aph4n7l/files/config.yaml config.yaml
2023-12-02 19:27:52,012 INFO    SenderThread:34312 [dir_watcher.py:finish():402] scan save: /home/eileen/Projects/Pytorch-Projects/Few_shot_learning/wandb/run-20231202_192747-1aph4n7l/files/wandb-metadata.json wandb-metadata.json
2023-12-02 19:27:52,013 INFO    SenderThread:34312 [dir_watcher.py:finish():402] scan save: /home/eileen/Projects/Pytorch-Projects/Few_shot_learning/wandb/run-20231202_192747-1aph4n7l/files/conda-environment.yaml conda-environment.yaml
2023-12-02 19:27:52,013 INFO    SenderThread:34312 [dir_watcher.py:finish():402] scan save: /home/eileen/Projects/Pytorch-Projects/Few_shot_learning/wandb/run-20231202_192747-1aph4n7l/files/wandb-summary.json wandb-summary.json
2023-12-02 19:27:52,016 INFO    SenderThread:34312 [sender.py:transition_state():613] send defer: 10
2023-12-02 19:27:52,016 DEBUG   SenderThread:34312 [sender.py:send_request():407] send_request: poll_exit
2023-12-02 19:27:52,016 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: defer
2023-12-02 19:27:52,018 INFO    HandlerThread:34312 [handler.py:handle_request_defer():172] handle defer: 10
2023-12-02 19:27:52,018 DEBUG   SenderThread:34312 [sender.py:send_request():407] send_request: defer
2023-12-02 19:27:52,018 INFO    SenderThread:34312 [sender.py:send_request_defer():609] handle sender defer: 10
2023-12-02 19:27:52,018 INFO    SenderThread:34312 [file_pusher.py:finish():175] shutting down file pusher
2023-12-02 19:27:52,020 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-02 19:27:52,020 DEBUG   SenderThread:34312 [sender.py:send_request():407] send_request: poll_exit
2023-12-02 19:27:52,218 INFO    wandb-upload_0:34312 [upload_job.py:push():131] Uploaded file /home/eileen/Projects/Pytorch-Projects/Few_shot_learning/wandb/run-20231202_192747-1aph4n7l/files/requirements.txt
2023-12-02 19:27:52,295 INFO    wandb-upload_1:34312 [upload_job.py:push():131] Uploaded file /home/eileen/Projects/Pytorch-Projects/Few_shot_learning/wandb/run-20231202_192747-1aph4n7l/files/conda-environment.yaml
2023-12-02 19:27:52,362 INFO    wandb-upload_2:34312 [upload_job.py:push():131] Uploaded file /home/eileen/Projects/Pytorch-Projects/Few_shot_learning/wandb/run-20231202_192747-1aph4n7l/files/config.yaml
2023-12-02 19:27:52,384 INFO    wandb-upload_3:34312 [upload_job.py:push():131] Uploaded file /home/eileen/Projects/Pytorch-Projects/Few_shot_learning/wandb/run-20231202_192747-1aph4n7l/files/wandb-summary.json
2023-12-02 19:27:52,584 INFO    Thread-11 (_thread_body):34312 [sender.py:transition_state():613] send defer: 11
2023-12-02 19:27:52,585 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: defer
2023-12-02 19:27:52,585 INFO    HandlerThread:34312 [handler.py:handle_request_defer():172] handle defer: 11
2023-12-02 19:27:52,585 DEBUG   SenderThread:34312 [sender.py:send_request():407] send_request: defer
2023-12-02 19:27:52,585 INFO    SenderThread:34312 [sender.py:send_request_defer():609] handle sender defer: 11
2023-12-02 19:27:52,585 INFO    SenderThread:34312 [file_pusher.py:join():181] waiting for file pusher
2023-12-02 19:27:52,585 INFO    SenderThread:34312 [sender.py:transition_state():613] send defer: 12
2023-12-02 19:27:52,585 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: defer
2023-12-02 19:27:52,585 INFO    HandlerThread:34312 [handler.py:handle_request_defer():172] handle defer: 12
2023-12-02 19:27:52,586 DEBUG   SenderThread:34312 [sender.py:send_request():407] send_request: defer
2023-12-02 19:27:52,586 INFO    SenderThread:34312 [sender.py:send_request_defer():609] handle sender defer: 12
2023-12-02 19:27:52,586 INFO    SenderThread:34312 [file_stream.py:finish():595] file stream finish called
2023-12-02 19:27:52,663 INFO    SenderThread:34312 [file_stream.py:finish():599] file stream finish is done
2023-12-02 19:27:52,663 INFO    SenderThread:34312 [sender.py:transition_state():613] send defer: 13
2023-12-02 19:27:52,663 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: defer
2023-12-02 19:27:52,663 INFO    HandlerThread:34312 [handler.py:handle_request_defer():172] handle defer: 13
2023-12-02 19:27:52,664 DEBUG   SenderThread:34312 [sender.py:send_request():407] send_request: defer
2023-12-02 19:27:52,664 INFO    SenderThread:34312 [sender.py:send_request_defer():609] handle sender defer: 13
2023-12-02 19:27:52,664 INFO    SenderThread:34312 [sender.py:transition_state():613] send defer: 14
2023-12-02 19:27:52,664 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: defer
2023-12-02 19:27:52,664 INFO    HandlerThread:34312 [handler.py:handle_request_defer():172] handle defer: 14
2023-12-02 19:27:52,664 DEBUG   SenderThread:34312 [sender.py:send():380] send: final
2023-12-02 19:27:52,664 DEBUG   SenderThread:34312 [sender.py:send():380] send: footer
2023-12-02 19:27:52,664 DEBUG   SenderThread:34312 [sender.py:send_request():407] send_request: defer
2023-12-02 19:27:52,665 INFO    SenderThread:34312 [sender.py:send_request_defer():609] handle sender defer: 14
2023-12-02 19:27:52,665 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-02 19:27:52,665 DEBUG   SenderThread:34312 [sender.py:send_request():407] send_request: poll_exit
2023-12-02 19:27:52,666 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-02 19:27:52,666 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: server_info
2023-12-02 19:27:52,667 DEBUG   SenderThread:34312 [sender.py:send_request():407] send_request: server_info
2023-12-02 19:27:52,716 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: get_summary
2023-12-02 19:27:52,717 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: sampled_history
2023-12-02 19:27:52,717 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: job_info
2023-12-02 19:27:52,727 DEBUG   SenderThread:34312 [sender.py:send_request():407] send_request: job_info
2023-12-02 19:27:52,766 DEBUG   HandlerThread:34312 [handler.py:handle_request():146] handle_request: shutdown
2023-12-02 19:27:52,767 INFO    HandlerThread:34312 [handler.py:finish():866] shutting down handler
2023-12-02 19:27:53,717 INFO    WriterThread:34312 [datastore.py:close():294] close: /home/eileen/Projects/Pytorch-Projects/Few_shot_learning/wandb/run-20231202_192747-1aph4n7l/run-1aph4n7l.wandb
2023-12-02 19:27:53,728 INFO    SenderThread:34312 [sender.py:finish():1536] shutting down sender
2023-12-02 19:27:53,728 INFO    SenderThread:34312 [file_pusher.py:finish():175] shutting down file pusher
2023-12-02 19:27:53,728 INFO    SenderThread:34312 [file_pusher.py:join():181] waiting for file pusher
